date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,DayMonth
2017-03-27,25.0,32.3,28.0,77.0,4.0,2.5,4.0,330.0,1.0,N ,96741,27-03
2017-03-28,,32.6,27.8,80.0,,7.8,4.0,230.0,2.0,N ,96741,28-03
2017-03-29,,33.2,28.8,76.0,7.6,8.5,4.0,280.0,2.0,W ,96741,29-03
2017-03-30,26.0,32.0,28.4,75.0,,5.6,7.0,290.0,4.0,W ,96741,30-03
2017-03-31,25.0,29.8,27.3,80.0,7.6,7.9,4.0,310.0,2.0,W ,96741,31-03
2017-04-01,26.0,33.4,28.4,76.0,,0.5,3.0,360.0,1.0,N ,96741,01-04
2017-04-02,24.0,31.6,27.2,86.0,22.9,,3.0,330.0,1.0,N ,96741,02-04
2017-04-03,25.0,31.8,27.6,80.0,4.3,3.8,6.0,270.0,2.0,W ,96741,03-04
2017-04-04,26.0,32.6,28.4,78.0,,6.4,4.0,10.0,2.0,W ,96741,04-04
2017-04-05,26.0,33.5,29.1,71.0,,7.7,7.0,290.0,5.0,W ,96741,05-04
2017-04-06,26.0,32.9,28.7,73.0,,7.9,8.0,280.0,5.0,W ,96741,06-04
2017-04-07,26.0,33.9,28.7,74.0,,6.3,5.0,270.0,3.0,W ,96741,07-04
2017-04-08,,32.0,27.8,77.0,3.5,,6.0,280.0,4.0,W ,96741,08-04
2017-04-09,,33.3,29.0,74.0,,4.3,6.0,320.0,2.0,N ,96741,09-04
2017-04-10,27.0,33.2,29.4,73.0,0.0,5.6,4.0,230.0,2.0,N ,96741,10-04
2017-04-11,26.0,,29.0,78.0,8.5,7.0,3.0,280.0,2.0,N ,96741,11-04
2017-04-12,25.0,,28.5,75.0,41.5,6.1,4.0,10.0,1.0,N ,96741,12-04
2017-04-13,26.0,33.2,29.0,79.0,0.4,5.1,3.0,50.0,1.0,N ,96741,13-04
2017-04-14,,31.3,28.3,80.0,,5.2,3.0,50.0,1.0,N ,96741,14-04
2017-04-15,21.0,32.4,29.2,78.0,,5.4,3.0,30.0,1.0,N ,96741,15-04
2017-04-16,26.0,31.3,28.7,80.0,19.0,,3.0,330.0,1.0,N ,96741,16-04
2017-04-17,26.0,32.4,29.1,78.0,,2.7,4.0,10.0,2.0,N ,96741,17-04
2017-04-18,27.0,32.8,29.5,76.0,,5.9,4.0,140.0,2.0,N ,96741,18-04
2017-04-19,26.0,33.0,28.2,79.0,0.0,5.7,4.0,140.0,2.0,N ,96741,19-04
2017-04-20,,33.4,29.2,75.0,,,6.0,80.0,2.0,E ,96741,20-04
2017-04-21,,33.2,29.6,76.0,,7.8,3.0,70.0,2.0,W ,96741,21-04
2017-04-22,27.0,32.2,28.6,82.0,13.0,4.2,4.0,250.0,2.0,W ,96741,22-04
2017-04-23,26.0,31.5,28.5,77.0,2.8,4.7,3.0,30.0,2.0,NE,96741,23-04
2017-04-24,26.0,32.9,29.5,76.0,,1.1,4.0,60.0,2.0,E ,96741,24-04
2017-04-25,27.0,33.8,29.6,75.0,0.0,6.9,4.0,70.0,3.0,E ,96741,25-04
2017-04-26,27.0,32.4,28.7,75.0,,7.9,5.0,30.0,1.0,N ,96741,26-04
2017-04-27,22.0,32.8,29.3,73.0,,3.2,4.0,260.0,2.0,N ,96741,27-04
2017-04-28,26.0,34.4,29.4,71.0,0.2,6.4,5.0,250.0,3.0,W ,96741,28-04
2017-04-29,26.0,34.4,29.7,70.0,,4.3,4.0,300.0,2.0,N ,96741,29-04
2017-04-30,,,29.7,70.0,,6.9,3.0,10.0,2.0,N ,96741,30-04
2017-05-01,27.0,33.5,29.2,76.0,,6.5,3.0,190.0,1.0,N ,96741,01-05
2017-05-02,27.0,33.2,28.9,76.0,0.3,7.2,3.0,340.0,1.0,N ,96741,02-05
2017-05-03,,33.3,29.8,75.0,,4.3,3.0,10.0,1.0,N ,96741,03-05
2017-05-04,,33.4,,,0.0,,4.0,60.0,1.0,N ,96741,04-05
2017-05-05,,32.4,29.4,71.0,,3.4,5.0,70.0,2.0,N ,96741,05-05
2017-05-06,,,28.3,78.0,4.6,6.3,3.0,70.0,1.0,N ,96741,06-05
2017-05-07,26.0,33.6,28.6,77.0,0.3,4.8,4.0,70.0,1.0,N ,96741,07-05
2017-05-08,26.0,32.0,28.6,77.0,,3.7,4.0,130.0,2.0,N ,96741,08-05
2017-05-09,22.0,32.6,29.0,76.0,,5.0,5.0,100.0,3.0,E ,96741,09-05
2017-05-10,27.0,31.4,29.2,72.0,,6.3,4.0,140.0,3.0,SE,96741,10-05
2017-05-11,26.0,31.2,28.6,71.0,,0.0,3.0,230.0,1.0,N ,96741,11-05
2017-05-12,,33.0,29.4,73.0,0.0,0.0,4.0,50.0,2.0,N ,96741,12-05
2017-05-13,27.0,,29.8,73.0,0.0,8.5,4.0,40.0,2.0,N ,96741,13-05
2017-05-14,25.0,32.4,28.9,80.0,44.3,7.4,3.0,340.0,1.0,N ,96741,14-05
2017-05-15,21.0,34.4,29.9,68.0,,5.2,5.0,130.0,2.0,N ,96741,15-05
2017-05-16,27.0,33.4,30.5,71.0,0.0,7.1,5.0,80.0,3.0,E ,96741,16-05
2017-05-17,28.0,33.2,30.1,75.0,,7.7,5.0,70.0,3.0,NE,96741,17-05
2017-05-18,28.0,33.2,30.2,72.0,,5.4,4.0,100.0,2.0,E ,96741,18-05
2017-05-19,28.0,33.9,30.3,70.0,0.0,,4.0,50.0,1.0,N ,96741,19-05
2017-05-20,28.0,32.6,29.8,72.0,,6.2,3.0,50.0,1.0,N ,96741,20-05
2017-05-21,,32.1,,,,,3.0,30.0,1.0,N ,96741,21-05
2017-05-22,28.0,33.7,30.1,71.0,0.0,0.9,4.0,60.0,2.0,N ,96741,22-05
2017-05-23,,32.8,30.0,70.0,,5.5,4.0,50.0,1.0,N ,96741,23-05
2017-05-24,28.0,33.8,29.8,68.0,,6.1,6.0,70.0,3.0,SE,96741,24-05
2017-05-25,27.0,33.6,29.7,66.0,0.0,4.3,5.0,80.0,2.0,N ,96741,25-05
2017-05-26,,33.2,29.6,70.0,,5.0,3.0,350.0,1.0,N ,96741,26-05
2017-05-27,,32.0,29.9,74.0,,,6.0,80.0,2.0,N ,96741,27-05
2017-05-28,28.0,31.2,29.4,75.0,0.0,2.7,4.0,60.0,1.0,N ,96741,28-05
2017-05-29,26.0,28.3,27.1,84.0,,0.0,4.0,130.0,2.0,N ,96741,29-05
2017-05-30,,,27.8,82.0,3.5,0.0,5.0,70.0,3.0,SE,96741,30-05
2017-05-31,26.0,33.6,29.7,73.0,0.0,1.2,8.0,260.0,3.0,E ,96741,31-05
2017-06-01,,31.0,28.5,70.0,,,5.0,270.0,2.0,W ,96741,01-06
2017-06-02,26.0,,28.1,80.0,,0.0,4.0,90.0,1.0,N ,96741,02-06
2017-06-03,,32.4,29.3,77.0,,0.0,4.0,70.0,3.0,SW,96741,03-06
2017-06-04,27.0,32.4,29.2,74.0,,4.0,4.0,40.0,1.0,N ,96741,04-06
2017-06-05,27.0,33.0,29.6,74.0,0.0,6.3,3.0,330.0,2.0,NE,96741,05-06
2017-06-06,24.0,32.6,28.6,76.0,55.0,2.4,4.0,80.0,2.0,E ,96741,06-06
2017-06-07,,32.8,29.5,73.0,,5.5,5.0,70.0,3.0,SE,96741,07-06
2017-06-08,27.0,33.4,29.4,73.0,0.0,7.9,6.0,150.0,3.0,SE,96741,08-06
2017-06-09,27.0,33.8,29.6,74.0,,8.9,5.0,100.0,2.0,E ,96741,09-06
2017-06-10,27.0,32.5,29.4,77.0,0.0,8.7,4.0,50.0,2.0,N ,96741,10-06
2017-06-11,27.0,31.8,29.1,76.0,0.1,5.3,3.0,10.0,1.0,N ,96741,11-06
2017-06-12,27.0,33.0,29.5,76.0,0.0,2.7,4.0,50.0,2.0,N ,96741,12-06
2017-06-13,27.0,32.8,30.1,73.0,,7.7,4.0,270.0,2.0,E ,96741,13-06
2017-06-14,23.0,30.7,27.7,80.0,21.9,3.4,4.0,90.0,1.0,N ,96741,14-06
2017-06-15,25.0,31.5,29.0,76.0,0.0,2.2,6.0,70.0,2.0,E ,96741,15-06
2017-06-16,24.0,32.7,29.0,77.0,21.5,0.9,6.0,80.0,3.0,E ,96741,16-06
2017-06-17,,32.2,29.1,77.0,,7.9,4.0,110.0,2.0,N ,96741,17-06
2017-06-18,26.0,,28.8,76.0,0.8,7.1,3.0,350.0,1.0,N ,96741,18-06
2017-06-19,,,29.1,65.0,,7.1,3.0,330.0,2.0,N ,96741,19-06
2017-06-20,25.0,32.8,29.2,68.0,,6.8,5.0,70.0,2.0,NE,96741,20-06
2017-06-21,27.0,33.0,29.2,72.0,0.0,7.9,4.0,250.0,2.0,E ,96741,21-06
2017-06-22,27.0,30.2,28.3,78.0,,5.8,5.0,130.0,2.0,SE,96741,22-06
2017-06-23,27.0,31.0,28.2,79.0,,0.0,5.0,80.0,2.0,N ,96741,23-06
2017-06-24,27.0,,27.1,85.0,0.0,,5.0,130.0,1.0,N ,96741,24-06
2017-06-25,,31.4,27.6,78.0,0.2,0.0,7.0,90.0,3.0,E ,96741,25-06
2017-06-26,,30.6,28.0,79.0,16.1,5.4,5.0,100.0,3.0,SE,96741,26-06
2017-06-27,24.0,31.4,27.3,81.0,11.5,3.0,4.0,70.0,2.0,SE,96741,27-06
2017-06-28,,32.2,28.2,78.0,,6.7,5.0,80.0,2.0,E ,96741,28-06
2017-06-29,26.0,32.0,28.3,78.0,,9.0,5.0,50.0,2.0,NE,96741,29-06
2017-06-30,25.0,34.2,27.0,,53.4,9.0,5.0,290.0,1.0,N ,96741,30-06
2017-07-01,,32.4,27.9,77.0,0.8,1.0,5.0,120.0,3.0,SE,96741,01-07
2017-07-02,27.0,,29.1,71.0,,8.4,6.0,70.0,3.0,SE,96741,02-07
2017-07-03,27.0,,29.5,75.0,,6.9,5.0,50.0,2.0,NE,96741,03-07
2017-07-04,,33.4,29.5,73.0,,6.7,5.0,60.0,3.0,SE,96741,04-07
2017-07-05,,32.8,29.6,71.0,,7.9,4.0,50.0,2.0,N ,96741,05-07
2017-07-06,26.0,32.2,28.5,68.0,,3.6,4.0,130.0,1.0,N ,96741,06-07
2017-07-07,,32.4,29.1,72.0,,2.5,4.0,50.0,1.0,N ,96741,07-07
2017-07-08,27.0,,29.2,70.0,,4.6,5.0,360.0,1.0,N ,96741,08-07
2017-07-09,27.0,31.8,29.3,72.0,0.0,0.0,5.0,250.0,2.0,N ,96741,09-07
2017-07-10,26.0,31.6,28.3,77.0,,6.9,3.0,360.0,1.0,N ,96741,10-07
2017-07-11,,,28.2,75.0,19.8,3.4,4.0,230.0,2.0,N ,96741,11-07
2017-07-12,26.0,31.2,28.1,78.0,,3.4,3.0,340.0,1.0,N ,96741,12-07
2017-07-13,,31.6,28.2,75.0,,0.0,4.0,340.0,1.0,N ,96741,13-07
2017-07-14,26.0,31.9,28.9,72.0,,1.9,5.0,90.0,1.0,N ,96741,14-07
2017-07-15,27.0,32.0,29.0,67.0,0.0,0.5,5.0,60.0,1.0,N ,96741,15-07
2017-07-16,,31.6,28.3,70.0,,0.0,4.0,30.0,1.0,N ,96741,16-07
2017-07-17,26.0,32.0,28.4,63.0,,0.9,3.0,20.0,1.0,N ,96741,17-07
2017-07-18,,33.0,28.0,73.0,0.0,7.4,5.0,130.0,2.0,N ,96741,18-07
2017-07-19,,31.9,28.4,75.0,,0.0,5.0,50.0,2.0,N ,96741,19-07
2017-07-20,25.0,,28.8,75.0,,6.8,5.0,40.0,2.0,N ,96741,20-07
2017-07-21,26.0,,28.4,79.0,14.5,7.4,4.0,50.0,1.0,N ,96741,21-07
2017-07-22,27.0,34.0,29.4,72.0,0.1,5.1,5.0,70.0,2.0,N ,96741,22-07
2017-07-23,27.0,32.2,28.9,74.0,,6.9,3.0,30.0,1.0,N ,96741,23-07
2017-07-24,27.0,33.2,28.6,74.0,0.0,5.0,4.0,40.0,1.0,N ,96741,24-07
2017-07-25,27.0,32.6,28.6,67.0,,,5.0,60.0,3.0,E ,96741,25-07
2017-07-26,26.0,34.4,29.2,59.0,,7.9,5.0,110.0,2.0,N ,96741,26-07
2017-07-27,26.0,32.9,28.7,67.0,,7.5,5.0,40.0,2.0,N ,96741,27-07
2017-07-28,27.0,33.2,29.0,72.0,,6.1,6.0,90.0,2.0,N ,96741,28-07
2017-07-29,27.0,33.8,29.4,75.0,,,6.0,60.0,2.0,N ,96741,29-07
2017-07-30,27.0,33.6,29.3,74.0,0.0,7.9,5.0,50.0,2.0,N ,96741,30-07
2017-07-31,,32.8,29.4,74.0,,9.4,4.0,20.0,2.0,N ,96741,31-07
2017-08-01,21.0,33.0,28.6,62.0,,7.6,5.0,30.0,2.0,E ,96741,01-08
2017-08-02,25.0,33.0,28.4,65.0,0.0,5.4,6.0,50.0,2.0,N ,96741,02-08
2017-08-03,26.0,,28.5,65.0,,8.7,4.0,20.0,1.0,N ,96741,03-08
2017-08-04,,31.8,28.2,65.0,,8.8,5.0,30.0,2.0,N ,96741,04-08
2017-08-05,26.0,32.6,28.7,70.0,0.0,8.3,4.0,40.0,2.0,N ,96741,05-08
2017-08-06,26.0,32.1,29.0,70.0,,7.9,5.0,30.0,2.0,NE,96741,06-08
2017-08-07,27.0,32.7,29.1,72.0,0.0,7.3,5.0,50.0,3.0,SE,96741,07-08
2017-08-08,27.0,32.4,29.2,67.0,,8.9,5.0,50.0,2.0,N ,96741,08-08
2017-08-09,27.0,32.0,28.8,71.0,,8.8,4.0,330.0,1.0,N ,96741,09-08
2017-08-10,25.0,31.8,28.7,72.0,0.0,2.8,4.0,40.0,1.0,N ,96741,10-08
2017-08-11,,32.4,28.9,72.0,,7.1,5.0,40.0,2.0,NE,96741,11-08
2017-08-12,27.0,31.6,29.0,74.0,0.0,5.8,5.0,40.0,2.0,NE,96741,12-08
2017-08-13,,31.6,29.1,75.0,,6.0,4.0,360.0,1.0,N ,96741,13-08
2017-08-14,27.0,32.0,29.1,74.0,0.0,1.8,4.0,350.0,1.0,N ,96741,14-08
2017-08-15,27.0,,28.5,72.0,,2.1,4.0,50.0,2.0,N ,96741,15-08
2017-08-16,26.0,32.8,28.4,60.0,,0.9,5.0,20.0,2.0,N ,96741,16-08
2017-08-17,26.0,31.3,28.2,68.0,,7.7,5.0,50.0,2.0,N ,96741,17-08
2017-08-18,26.0,32.6,29.3,63.0,0.0,3.3,6.0,70.0,4.0,SE,96741,18-08
2017-08-19,27.0,34.4,30.0,63.0,,5.0,7.0,80.0,3.0,E ,96741,19-08
2017-08-20,26.0,32.6,28.7,69.0,0.0,5.3,5.0,80.0,2.0,N ,96741,20-08
2017-08-21,,33.7,29.3,61.0,,,6.0,60.0,2.0,N ,96741,21-08
2017-08-22,27.0,31.9,28.6,67.0,0.0,6.7,4.0,30.0,1.0,N ,96741,22-08
2017-08-23,26.0,32.8,28.7,66.0,,0.0,6.0,70.0,2.0,E ,96741,23-08
2017-08-24,,,29.7,61.0,,4.6,8.0,80.0,2.0,N ,96741,24-08
2017-08-25,27.0,33.2,29.4,62.0,,5.5,7.0,120.0,3.0,SE,96741,25-08
2017-08-26,27.0,,28.8,60.0,,3.4,8.0,70.0,4.0,SE,96741,26-08
2017-08-27,,33.5,28.6,63.0,0.0,4.7,7.0,100.0,3.0,E ,96741,27-08
2017-08-28,,33.8,29.4,60.0,,5.5,6.0,100.0,3.0,E ,96741,28-08
2017-08-29,,31.6,28.3,73.0,,,5.0,20.0,2.0,N ,96741,29-08
2017-08-30,25.0,30.8,27.7,75.0,1.9,0.0,5.0,40.0,2.0,N ,96741,30-08
2017-08-31,,31.8,28.7,74.0,0.0,,6.0,50.0,3.0,E ,96741,31-08
2017-09-01,27.0,,28.8,71.0,0.0,7.7,6.0,130.0,2.0,N ,96741,01-09
2017-09-02,26.0,32.2,28.6,67.0,,7.2,5.0,40.0,2.0,NE,96741,02-09
2017-09-03,27.0,33.1,29.0,66.0,,8.6,6.0,60.0,2.0,N ,96741,03-09
2017-09-04,27.0,,29.3,65.0,0.0,9.4,5.0,50.0,2.0,N ,96741,04-09
2017-09-05,27.0,32.4,29.5,71.0,,7.3,5.0,10.0,1.0,N ,96741,05-09
2017-09-06,27.0,,29.5,67.0,,1.1,7.0,90.0,4.0,SE,96741,06-09
2017-09-07,,33.2,29.1,69.0,,7.7,6.0,70.0,3.0,SE,96741,07-09
2017-09-08,,,29.4,67.0,,7.9,8.0,80.0,2.0,E ,96741,08-09
2017-09-09,27.0,,29.3,73.0,,10.0,5.0,30.0,2.0,N ,96741,09-09
2017-09-10,27.0,33.1,29.8,68.0,,10.0,5.0,360.0,1.0,N ,96741,10-09
2017-09-11,26.0,32.1,29.1,77.0,2.5,9.4,4.0,20.0,1.0,N ,96741,11-09
2017-09-12,27.0,32.2,29.7,72.0,,0.9,3.0,360.0,1.0,N ,96741,12-09
2017-09-13,,32.5,28.4,66.0,,6.4,4.0,10.0,1.0,N ,96741,13-09
2017-09-14,26.0,32.4,28.7,71.0,,7.9,5.0,40.0,2.0,N ,96741,14-09
2017-09-15,27.0,32.8,29.5,71.0,,,5.0,30.0,1.0,N ,96741,15-09
2017-09-16,28.0,34.2,30.5,62.0,0.0,10.1,7.0,70.0,3.0,E ,96741,16-09
2017-09-17,,33.6,29.4,69.0,,10.0,6.0,50.0,3.0,SE,96741,17-09
2017-09-18,27.0,33.2,29.4,66.0,,,6.0,110.0,2.0,N ,96741,18-09
2017-09-19,27.0,32.8,29.6,70.0,,10.4,5.0,60.0,2.0,NE,96741,19-09
2017-09-20,28.0,32.7,29.3,69.0,,8.7,5.0,130.0,2.0,NE,96741,20-09
2017-09-21,25.0,,28.0,74.0,4.1,7.5,4.0,30.0,2.0,N ,96741,21-09
2017-09-22,26.0,32.2,28.5,69.0,,10.1,4.0,40.0,2.0,N ,96741,22-09
2017-09-23,26.0,33.6,29.7,65.0,,10.3,4.0,20.0,1.0,N ,96741,23-09
2017-09-24,27.0,30.4,28.5,72.0,0.0,9.3,3.0,40.0,1.0,N ,96741,24-09
2017-09-25,27.0,32.7,29.4,70.0,,,4.0,40.0,2.0,N ,96741,25-09
2017-09-26,27.0,32.5,30.0,70.0,0.0,7.7,5.0,110.0,3.0,E ,96741,26-09
2017-09-27,,27.8,25.6,92.0,17.0,6.6,4.0,130.0,1.0,N ,96741,27-09
2017-09-28,24.0,31.5,27.9,80.0,43.2,0.0,4.0,50.0,1.0,N ,96741,28-09
2017-09-29,25.0,32.2,29.5,76.0,3.4,5.9,5.0,40.0,2.0,N ,96741,29-09
2017-09-30,27.0,32.3,29.7,72.0,4.4,8.2,4.0,40.0,2.0,N ,96741,30-09
2017-10-01,27.0,33.0,28.3,79.0,0.0,8.8,5.0,220.0,1.0,N ,96741,01-10
2017-10-02,24.0,32.3,28.9,76.0,21.0,3.1,5.0,50.0,2.0,N ,96741,02-10
2017-10-03,27.0,,29.0,75.0,,5.6,4.0,40.0,1.0,N ,96741,03-10
2017-10-04,26.0,31.8,28.9,75.0,0.0,,5.0,50.0,2.0,N ,96741,04-10
2017-10-05,27.0,33.4,30.0,74.0,,8.0,6.0,60.0,2.0,E ,96741,05-10
2017-10-06,28.0,32.1,29.9,73.0,0.1,9.9,4.0,30.0,2.0,N ,96741,06-10
2017-10-07,27.0,33.5,29.8,70.0,,8.4,4.0,30.0,2.0,N ,96741,07-10
2017-10-08,,,29.6,69.0,0.1,7.7,4.0,40.0,1.0,N ,96741,08-10
2017-10-09,27.0,32.8,29.9,71.0,0.0,5.2,4.0,40.0,1.0,N ,96741,09-10
2017-10-10,27.0,32.0,29.1,76.0,0.0,4.7,3.0,320.0,1.0,N ,96741,10-10
2017-10-11,27.0,33.6,29.7,74.0,,0.0,5.0,20.0,2.0,N ,96741,11-10
2017-10-12,28.0,33.4,29.9,71.0,,4.9,3.0,10.0,1.0,N ,96741,12-10
2017-10-13,26.0,33.5,29.7,68.0,,3.8,4.0,20.0,2.0,N ,96741,13-10
2017-10-14,27.0,33.0,30.2,69.0,0.0,10.0,4.0,30.0,2.0,N ,96741,14-10
2017-10-15,27.0,33.0,29.8,68.0,1.2,7.2,4.0,40.0,2.0,N ,96741,15-10
2017-10-16,28.0,33.4,29.3,72.0,0.0,6.8,4.0,210.0,1.0,N ,96741,16-10
2017-10-17,27.0,,29.0,68.0,1.8,2.5,26.0,50.0,3.0,N ,96741,17-10
2017-10-18,27.0,32.8,29.2,77.0,,3.7,4.0,30.0,1.0,N ,96741,18-10
2017-10-19,26.0,,27.9,81.0,6.3,5.3,3.0,10.0,1.0,N ,96741,19-10
2017-10-20,26.0,32.2,29.2,77.0,2.7,3.6,4.0,40.0,1.0,N ,96741,20-10
2017-10-21,27.0,,30.5,72.0,,9.3,4.0,40.0,1.0,N ,96741,21-10
2017-10-22,28.0,33.1,30.7,70.0,2.6,7.6,5.0,40.0,2.0,N ,96741,22-10
2017-10-23,28.0,,27.7,73.0,,10.0,5.0,260.0,2.0,N ,96741,23-10
2017-10-24,22.0,32.2,28.5,80.0,23.3,6.0,4.0,30.0,1.0,N ,96741,24-10
2017-10-25,26.0,33.4,29.7,71.0,,,4.0,360.0,1.0,N ,96741,25-10
2017-10-26,28.0,,30.4,68.0,0.0,,5.0,260.0,2.0,W ,96741,26-10
2017-10-27,27.0,32.8,29.8,67.0,,4.9,3.0,40.0,1.0,N ,96741,27-10
2017-10-28,,31.7,28.6,79.0,,6.6,5.0,120.0,1.0,N ,96741,28-10
2017-10-29,26.0,31.9,28.9,80.0,10.2,0.7,4.0,360.0,1.0,N ,96741,29-10
2017-10-30,,,29.9,72.0,,3.6,4.0,40.0,2.0,N ,96741,30-10
2017-10-31,28.0,33.6,30.5,66.0,0.0,11.6,5.0,270.0,2.0,N ,96741,31-10
2017-11-01,27.0,32.2,29.2,68.0,,7.8,5.0,40.0,2.0,NE,96741,01-11
2017-11-02,27.0,33.1,29.8,70.0,,6.3,4.0,40.0,1.0,N ,96741,02-11
2017-11-03,28.0,33.2,30.0,70.0,,9.5,5.0,30.0,2.0,N ,96741,03-11
2017-11-04,27.0,33.2,29.4,75.0,,2.3,4.0,270.0,1.0,N ,96741,04-11
2017-11-05,27.0,,30.2,70.0,0.8,3.8,4.0,40.0,2.0,E ,96741,05-11
2017-11-06,,33.0,29.4,77.0,5.0,7.8,5.0,10.0,2.0,N ,96741,06-11
2017-11-07,27.0,28.8,27.9,82.0,0.8,9.6,6.0,10.0,2.0,N ,96741,07-11
2017-11-08,26.0,31.8,29.3,74.0,1.6,0.0,4.0,360.0,1.0,N ,96741,08-11
2017-11-09,,33.4,29.2,76.0,,4.7,5.0,20.0,2.0,N ,96741,09-11
2017-11-10,25.0,,28.5,74.0,32.1,3.7,4.0,10.0,1.0,N ,96741,10-11
2017-11-11,26.0,33.3,29.3,71.0,0.0,9.6,5.0,30.0,2.0,N ,96741,11-11
2017-11-12,,34.0,29.2,74.0,,7.7,21.0,20.0,2.0,N ,96741,12-11
2017-11-13,27.0,32.7,28.6,78.0,0.0,5.3,4.0,20.0,1.0,N ,96741,13-11
2017-11-14,24.0,33.0,29.0,79.0,39.1,1.1,3.0,30.0,2.0,N ,96741,14-11
2017-11-15,25.0,,27.9,82.0,17.8,3.8,2.0,20.0,1.0,N ,96741,15-11
2017-11-16,26.0,31.9,27.8,79.0,,0.9,5.0,30.0,2.0,N ,96741,16-11
2017-11-17,,32.3,28.1,81.0,4.7,1.5,6.0,30.0,1.0,N ,96741,17-11
2017-11-18,26.0,31.8,28.8,77.0,3.2,7.7,4.0,10.0,1.0,N ,96741,18-11
2017-11-19,26.0,,27.1,84.0,,4.9,3.0,10.0,1.0,N ,96741,19-11
2017-11-20,25.0,34.6,30.3,70.0,14.1,0.0,6.0,40.0,2.0,NE,96741,20-11
2017-11-21,,32.3,29.1,68.0,,4.0,3.0,50.0,1.0,N ,96741,21-11
2017-11-22,,32.7,29.4,74.0,,1.1,5.0,30.0,2.0,N ,96741,22-11
2017-11-23,,33.6,29.9,74.0,,6.0,6.0,30.0,3.0,NE,96741,23-11
2017-11-24,27.0,35.8,30.6,63.0,,6.4,7.0,30.0,4.0,NE,96741,24-11
2017-11-25,27.0,,29.8,70.0,,6.3,8.0,30.0,5.0,NE,96741,25-11
2017-11-26,27.0,30.0,27.3,83.0,0.2,4.3,7.0,30.0,4.0,NE,96741,26-11
2017-11-27,,,27.1,82.0,,1.3,8.0,30.0,4.0,NE,96741,27-11
2017-11-28,25.0,30.8,27.4,78.0,1.3,0.0,10.0,290.0,5.0,W ,96741,28-11
2017-11-29,25.0,32.8,28.8,73.0,0.1,1.8,5.0,30.0,2.0,N ,96741,29-11
2017-11-30,25.0,29.4,26.9,84.0,7.7,3.0,10.0,30.0,6.0,NE,96741,30-11
2017-12-01,24.0,31.0,27.4,74.0,20.3,0.0,7.0,30.0,4.0,NE,96741,01-12
2017-12-02,,32.0,29.5,66.0,0.1,,10.0,30.0,4.0,NE,96741,02-12
2017-12-03,26.0,33.2,29.1,74.0,0.0,3.6,7.0,280.0,4.0,NE,96741,03-12
2017-12-04,27.0,34.4,29.5,71.0,,7.2,8.0,250.0,5.0,W ,96741,04-12
2017-12-05,26.0,33.8,30.1,66.0,0.0,7.2,7.0,280.0,4.0,W ,96741,05-12
2017-12-06,26.0,32.9,28.9,76.0,,5.3,4.0,280.0,2.0,W ,96741,06-12
2017-12-07,,32.6,29.6,75.0,,8.5,5.0,280.0,3.0,W ,96741,07-12
2017-12-08,27.0,31.6,29.4,72.0,0.0,10.5,5.0,320.0,2.0,N ,96741,08-12
2017-12-09,25.0,,28.9,77.0,18.6,8.4,5.0,300.0,4.0,W ,96741,09-12
2017-12-10,27.0,31.0,29.5,73.0,0.4,6.5,5.0,280.0,3.0,W ,96741,10-12
2017-12-11,26.0,32.2,27.6,81.0,0.2,2.7,7.0,230.0,2.0,N ,96741,11-12
2017-12-12,,32.1,27.5,84.0,48.1,0.5,5.0,200.0,2.0,W ,96741,12-12
2017-12-13,25.0,30.6,27.3,80.0,16.0,0.3,4.0,260.0,2.0,W ,96741,13-12
2017-12-14,25.0,30.5,27.4,80.0,,,3.0,240.0,2.0,W ,96741,14-12
2017-12-15,26.0,31.5,28.5,74.0,0.0,0.0,3.0,310.0,2.0,W ,96741,15-12
2017-12-16,27.0,29.9,27.3,83.0,,5.2,3.0,290.0,1.0,N ,96741,16-12
2017-12-17,,30.6,26.9,79.0,,0.9,6.0,300.0,3.0,W ,96741,17-12
2017-12-18,25.0,30.6,27.9,79.0,13.6,0.6,5.0,290.0,2.0,W ,96741,18-12
2017-12-19,,,27.2,87.0,44.8,5.4,5.0,270.0,2.0,W ,96741,19-12
2017-12-20,25.0,,27.5,82.0,28.6,,5.0,300.0,2.0,W ,96741,20-12
2017-12-21,25.0,29.2,27.0,84.0,9.0,0.0,6.0,290.0,3.0,W ,96741,21-12
2017-12-22,26.0,31.2,28.1,78.0,3.6,0.3,6.0,270.0,3.0,W ,96741,22-12
2017-12-23,,32.2,28.6,68.0,,5.4,4.0,280.0,2.0,W ,96741,23-12
2017-12-24,26.0,35.3,29.7,65.0,,,5.0,290.0,4.0,W ,96741,24-12
2017-12-25,26.0,35.0,29.0,70.0,0.0,7.1,7.0,270.0,4.0,W ,96741,25-12
2017-12-26,26.0,31.8,28.5,76.0,,9.2,5.0,270.0,3.0,W ,96741,26-12
2017-12-27,27.0,31.6,28.7,78.0,0.0,7.1,5.0,280.0,3.0,W ,96741,27-12
2017-12-28,27.0,32.9,28.5,76.0,,,4.0,290.0,2.0,W ,96741,28-12
2017-12-29,,31.0,28.3,76.0,0.0,2.6,4.0,260.0,1.0,N ,96741,29-12
2017-12-30,27.0,31.4,28.9,80.0,0.0,3.0,4.0,280.0,2.0,W ,96741,30-12
